priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative
2369,4,Tier 4 — Weak/single-signature,0,BRD-K34034388,GBR-12783,0.000000,16.859186,37.370792,3,0,0,18.076659,16.859186,0.000000,-90.000000,2369,False,False,False,False,False,False
2370,4,Tier 4 — Weak/single-signature,0,BRD-K19352500,prochlorperazine,0.026672,18.794338,17.015745,3,0,0,11.945585,17.015745,0.026672,-90.000000,2370,False,False,False,False,False,False
2371,4,Tier 4 — Weak/single-signature,0,BRD-K99498722,plinabulin,16.711033,17.038511,52.378117,3,0,0,28.709220,17.038511,16.711033,-90.000000,2371,False,False,False,False,False,False
2372,4,Tier 4 — Weak/single-signature,0,BRD-K68077509,brucine,18.023150,17.069628,2.465316,3,0,0,12.519365,17.069628,2.465316,-90.000000,2372,False,False,False,False,False,False
2373,4,Tier 4 — Weak/single-signature,0,BRD-K04185004,oxybuprocaine,17.090696,6.437334,57.173800,3,0,0,26.900610,17.090696,6.437334,-90.000000,2373,False,False,False,False,False,False
2374,4,Tier 4 — Weak/single-signature,0,BRD-A44701612,dihydroergocristine,5.780776,17.096690,76.640670,3,0,0,33.172712,17.096690,5.780776,-90.000000,2374,False,False,False,False,False,False
2375,4,Tier 4 — Weak/single-signature,0,BRD-K36737713,AG-957,17.201424,26.306644,9.717491,3,0,0,17.741853,17.201424,9.717491,-90.000000,2375,False,False,False,False,False,False
2376,4,Tier 4 — Weak/single-signature,0,BRD-K67102207,phenylbutyrate,13.367212,17.265680,20.306532,3,0,0,16.979808,17.265680,13.367212,-90.000000,2376,False,False,False,False,False,False
2377,4,Tier 4 — Weak/single-signature,0,BRD-K52313696,tacedinaline,0.000000,17.291650,44.185080,3,0,0,20.492243,17.291650,0.000000,-90.000000,2377,False,False,False,False,False,False
2378,4,Tier 4 — Weak/single-signature,0,BRD-K37447567,hydrocotarnine,27.211527,17.335594,16.668015,3,0,0,20.405045,17.335594,16.668015,-90.000000,2378,False,False,False,False,False,False
2379,4,Tier 4 — Weak/single-signature,0,BRD-K54006094,formoterol,0.352361,17.366077,42.886658,3,0,0,20.201699,17.366077,0.352361,-90.000000,2379,False,False,False,False,False,False
2380,4,Tier 4 — Weak/single-signature,0,BRD-K83144676,olmesartan,0.000000,17.484539,22.582598,3,0,0,13.355712,17.484539,0.000000,-90.000000,2380,False,False,False,False,False,False
2381,4,Tier 4 — Weak/single-signature,0,BRD-K12906962,dichlorobenzamil,0.000000,17.536531,35.060284,3,0,0,17.532272,17.536531,0.000000,-90.000000,2381,False,False,False,False,False,False
2382,4,Tier 4 — Weak/single-signature,0,BRD-K48974000,BRD-K48974000,2.669724,27.691181,17.563280,3,0,0,15.974728,17.563280,2.669724,-90.000000,2382,False,False,False,False,False,False
2383,4,Tier 4 — Weak/single-signature,0,BRD-A95445494,maackiain,0.000000,33.417713,17.649006,3,0,0,17.022240,17.649006,0.000000,-90.000000,2383,False,False,False,False,False,False
2384,4,Tier 4 — Weak/single-signature,0,BRD-K25906698,immepip,0.000000,17.659672,72.878006,3,0,0,30.179226,17.659672,0.000000,-90.000000,2384,False,False,False,False,False,False
2385,4,Tier 4 — Weak/single-signature,0,BRD-K13514097,everolimus,0.000000,21.952057,17.717686,3,0,0,13.223248,17.717686,0.000000,-90.000000,2385,False,False,False,False,False,False
2386,4,Tier 4 — Weak/single-signature,0,BRD-A34907681,rutin,2.572234,22.911823,17.764580,3,0,0,14.416212,17.764580,2.572234,-90.000000,2386,False,False,False,False,False,False
2387,4,Tier 4 — Weak/single-signature,0,BRD-K43236057,polydatin,0.000000,17.853268,23.605430,3,0,0,13.819566,17.853268,0.000000,-90.000000,2387,False,False,False,False,False,False
2388,4,Tier 4 — Weak/single-signature,0,BRD-A15034104,bergenin,0.000000,17.943104,28.851027,3,0,0,15.598044,17.943104,0.000000,-90.000000,2388,False,False,False,False,False,False
2389,4,Tier 4 — Weak/single-signature,0,BRD-K45888792,huperzine-a,31.598354,17.962029,0.739958,3,0,0,16.766780,17.962029,0.739958,-90.000000,2389,False,False,False,False,False,False
2390,4,Tier 4 — Weak/single-signature,0,BRD-K49671696,ketanserin,1.444679,18.971760,18.106203,3,0,0,12.840881,18.106203,1.444679,-90.000000,2390,False,False,False,False,False,False
2391,4,Tier 4 — Weak/single-signature,0,BRD-A39052811,mosapride,0.000000,41.994545,18.321957,3,0,0,20.105501,18.321957,0.000000,-90.000000,2391,False,False,False,False,False,False
2392,4,Tier 4 — Weak/single-signature,0,BRD-K64310881,MW-STK33-3B,0.000000,30.301520,18.474524,3,0,0,16.258681,18.474524,0.000000,-90.000000,2392,False,False,False,False,False,False
2393,4,Tier 4 — Weak/single-signature,0,BRD-K34330170,rotenonic-acid,0.775194,19.191803,18.556680,3,0,0,12.841226,18.556680,0.775194,-90.000000,2393,False,False,False,False,False,False
2394,4,Tier 4 — Weak/single-signature,0,BRD-A81866333,CGS-21680,1.092318,18.574574,50.711933,3,0,0,23.459609,18.574574,1.092318,-90.000000,2394,False,False,False,False,False,False
2395,4,Tier 4 — Weak/single-signature,0,BRD-K39733634,L-161982,1.444679,18.628485,28.451365,3,0,0,16.174843,18.628485,1.444679,-90.000000,2395,False,False,False,False,False,False
2396,4,Tier 4 — Weak/single-signature,0,BRD-A35912562,pregnenolone-succinate,9.619451,51.992508,18.734486,3,0,0,26.782148,18.734486,9.619451,-90.000000,2396,False,False,False,False,False,False
2397,4,Tier 4 — Weak/single-signature,0,BRD-K88789588,letrozole,0.000000,34.276127,18.776482,3,0,0,17.684203,18.776482,0.000000,-90.000000,2397,False,False,False,False,False,False
2398,4,Tier 4 — Weak/single-signature,0,BRD-A70649075,sulconazole,0.026427,22.770594,18.841688,3,0,0,13.879570,18.841688,0.026427,-90.000000,2398,False,False,False,False,False,False
2399,4,Tier 4 — Weak/single-signature,0,BRD-A31195449,TCB2,1.039272,40.419697,18.882484,3,0,0,20.113818,18.882484,1.039272,-90.000000,2399,False,False,False,False,False,False
2400,4,Tier 4 — Weak/single-signature,0,BRD-K62289640,lylamine,19.031397,16.607162,35.198723,3,0,0,23.612427,19.031397,16.607162,-90.000000,2400,False,False,False,False,False,False
2401,4,Tier 4 — Weak/single-signature,0,BRD-K69688083,mestinon,0.000000,21.434187,19.062720,3,0,0,13.498969,19.062720,0.000000,-90.000000,2401,False,False,False,False,False,False
2402,4,Tier 4 — Weak/single-signature,0,BRD-K59637651,NSC-119889,0.000000,19.064100,45.832880,3,0,0,21.632327,19.064100,0.000000,-90.000000,2402,False,False,False,False,False,False
2403,4,Tier 4 — Weak/single-signature,0,BRD-A93000692,ciglitazone,0.000000,19.144474,21.262869,3,0,0,13.469114,19.144474,0.000000,-90.000000,2403,False,False,False,False,False,False
2404,4,Tier 4 — Weak/single-signature,0,BRD-K33106058,cytarabine,,17.251162,21.040710,2,0,0,19.145936,19.145936,17.251162,-90.000000,2404,False,False,False,False,False,False
2405,4,Tier 4 — Weak/single-signature,0,BRD-A94669766,naringenin,0.000000,28.995628,19.194600,3,0,0,16.063409,19.194600,0.000000,-90.000000,2405,False,False,False,False,False,False
2406,4,Tier 4 — Weak/single-signature,0,BRD-A92630576,trimebutine,3.981677,19.273039,61.620240,3,0,0,28.291652,19.273039,3.981677,-90.000000,2406,False,False,False,False,False,False
2407,4,Tier 4 — Weak/single-signature,0,BRD-K19540840,saracatinib,1.198027,24.973288,19.396240,3,0,0,15.189185,19.396240,1.198027,-90.000000,2407,False,False,False,False,False,False
2408,4,Tier 4 — Weak/single-signature,0,BRD-K76775527,nimesulide,0.000000,40.446053,19.399591,3,0,0,19.948548,19.399591,0.000000,-90.000000,2408,False,False,False,False,False,False
2409,4,Tier 4 — Weak/single-signature,0,BRD-A70407468,PSB-36,0.000000,19.416143,22.764338,3,0,0,14.060160,19.416143,0.000000,-90.000000,2409,False,False,False,False,False,False
2410,4,Tier 4 — Weak/single-signature,0,BRD-A42167015,carteolol,0.352361,24.607930,19.473322,3,0,0,14.811204,19.473322,0.352361,-90.000000,2410,False,False,False,False,False,False
2411,4,Tier 4 — Weak/single-signature,0,BRD-A19633847,perhexiline,1.515151,32.513930,19.480455,3,0,0,17.836512,19.480455,1.515151,-90.000000,2411,False,False,False,False,False,False
2412,4,Tier 4 — Weak/single-signature,0,BRD-K90553655,testosterone,2.889359,28.642746,19.636036,3,0,0,17.056047,19.636036,2.889359,-90.000000,2412,False,False,False,False,False,False
2413,4,Tier 4 — Weak/single-signature,0,BRD-K47150025,KI-8751,0.000000,19.775532,32.973537,3,0,0,17.583023,19.775532,0.000000,-90.000000,2413,False,False,False,False,False,False
2414,4,Tier 4 — Weak/single-signature,0,BRD-K69195780,NAN-190,0.000000,22.710325,19.885210,3,0,0,14.198512,19.885210,0.000000,-90.000000,2414,False,False,False,False,False,False
2415,4,Tier 4 — Weak/single-signature,0,BRD-K21853356,RG-14620,0.000000,42.389020,19.950294,3,0,0,20.779771,19.950294,0.000000,-90.000000,2415,False,False,False,False,False,False
2416,4,Tier 4 — Weak/single-signature,0,BRD-K56403959,ZK-756326,11.995482,19.950394,54.534687,3,0,0,28.826854,19.950394,11.995482,-90.000000,2416,False,False,False,False,False,False
2417,4,Tier 4 — Weak/single-signature,0,BRD-K34533029,tyrphostin-AG-494,0.000000,20.001340,20.935797,3,0,0,13.645712,20.001340,0.000000,-90.000000,2417,False,False,False,False,False,False
2418,4,Tier 4 — Weak/single-signature,0,BRD-K94144010,cotinine,0.000000,24.418194,20.001677,3,0,0,14.806624,20.001677,0.000000,-90.000000,2418,False,False,False,False,False,False
2419,4,Tier 4 — Weak/single-signature,0,BRD-K76907295,VU-0418947-2,23.397352,19.384813,20.058540,3,0,0,20.946902,20.058540,19.384813,-90.000000,2419,False,False,False,False,False,False
2420,4,Tier 4 — Weak/single-signature,0,BRD-K10870738,CDC,1.162791,23.822714,20.170815,3,0,0,15.052107,20.170815,1.162791,-90.000000,2420,False,False,False,False,False,False
2421,4,Tier 4 — Weak/single-signature,0,BRD-A89208012,BRD-A89208012,10.007319,20.249329,24.777205,3,0,0,18.344618,20.249329,10.007319,-90.000000,2421,False,False,False,False,False,False
2422,4,Tier 4 — Weak/single-signature,0,BRD-K45117373,Y-26763,0.000000,42.297028,20.260792,3,0,0,20.852607,20.260792,0.000000,-90.000000,2422,False,False,False,False,False,False
2423,4,Tier 4 — Weak/single-signature,0,BRD-K60174629,z-prolyl-prolinal,1.902748,51.262604,20.276764,3,0,0,24.480705,20.276764,1.902748,-90.000000,2423,False,False,False,False,False,False
2424,4,Tier 4 — Weak/single-signature,0,BRD-K28296557,AKT-inhibitor-IV,0.000000,20.310917,31.160270,3,0,0,17.157062,20.310917,0.000000,-90.000000,2424,False,False,False,False,False,False
2425,4,Tier 4 — Weak/single-signature,0,BRD-K18059238,gamma-linolenic-acid,0.000000,20.332584,23.056313,3,0,0,14.462966,20.332584,0.000000,-90.000000,2425,False,False,False,False,False,False
2426,4,Tier 4 — Weak/single-signature,0,BRD-A17535965,gelsemine,0.000000,55.844020,20.339787,3,0,0,25.394602,20.339787,0.000000,-90.000000,2426,False,False,False,False,False,False
2427,4,Tier 4 — Weak/single-signature,0,BRD-A78877355,nefopam,0.387597,25.031006,20.345894,3,0,0,15.254832,20.345894,0.387597,-90.000000,2427,False,False,False,False,False,False
2428,4,Tier 4 — Weak/single-signature,0,BRD-K96720755,relcovaptan,1.103288,33.042946,20.433174,3,0,0,18.193136,20.433174,1.103288,-90.000000,2428,False,False,False,False,False,False
2429,4,Tier 4 — Weak/single-signature,0,BRD-A31575449,CGP-20712,0.211417,20.441652,39.587105,3,0,0,20.080058,20.441652,0.211417,-90.000000,2429,False,False,False,False,False,False
2430,4,Tier 4 — Weak/single-signature,0,BRD-K89732114,trifluoperazine,0.000000,21.591066,20.481512,3,0,0,14.024193,20.481512,0.000000,-90.000000,2430,False,False,False,False,False,False
2431,4,Tier 4 — Weak/single-signature,0,BRD-A39255369,DCPIB,0.563777,20.543547,26.892788,3,0,0,16.000037,20.543547,0.563777,-90.000000,2431,False,False,False,False,False,False
2432,4,Tier 4 — Weak/single-signature,0,BRD-A94297859,BRD-A94297859,23.640594,7.617457,20.577824,3,0,0,17.278625,20.577824,7.617457,-90.000000,2432,False,False,False,False,False,False
2433,4,Tier 4 — Weak/single-signature,0,BRD-K41731458,triclosan,0.317125,21.339296,20.609820,3,0,0,14.088747,20.609820,0.317125,-90.000000,2433,False,False,False,False,False,False
2434,4,Tier 4 — Weak/single-signature,0,BRD-K47631482,bromhexine,0.000000,29.425900,20.626564,3,0,0,16.684155,20.626564,0.000000,-90.000000,2434,False,False,False,False,False,False
2435,4,Tier 4 — Weak/single-signature,0,BRD-A11813248,AM-92016,0.000000,20.692356,21.875866,3,0,0,14.189407,20.692356,0.000000,-90.000000,2435,False,False,False,False,False,False
2436,4,Tier 4 — Weak/single-signature,0,BRD-K76274772,MAPP-D-erythro,0.000000,29.302872,20.732368,3,0,0,16.678413,20.732368,0.000000,-90.000000,2436,False,False,False,False,False,False
2437,4,Tier 4 — Weak/single-signature,0,BRD-K06467078,corynanthine,20.909513,13.163929,23.559547,3,0,0,19.210996,20.909513,13.163929,-90.000000,2437,False,False,False,False,False,False
2438,4,Tier 4 — Weak/single-signature,0,BRD-M72442222,vicriviroc,0.422833,34.826065,21.020443,3,0,0,18.756447,21.020443,0.422833,-90.000000,2438,False,False,False,False,False,False
2439,4,Tier 4 — Weak/single-signature,0,BRD-A81772229,simvastatin,1.832276,36.132465,21.074911,3,0,0,19.679884,21.074911,1.832276,-90.000000,2439,False,False,False,False,False,False
2440,4,Tier 4 — Weak/single-signature,0,BRD-K31633810,DAU-5884,7.425384,21.098160,28.095625,3,0,0,18.873056,21.098160,7.425384,-90.000000,2440,False,False,False,False,False,False
2441,4,Tier 4 — Weak/single-signature,0,BRD-K92301463,"16,16-dimethylprostaglandin-e2",21.230251,16.550428,28.628891,3,0,0,22.136523,21.230251,16.550428,-90.000000,2441,False,False,False,False,False,False
2442,4,Tier 4 — Weak/single-signature,0,BRD-A18202423,CPCCOEt,0.000000,21.323053,37.304770,3,0,0,19.542608,21.323053,0.000000,-90.000000,2442,False,False,False,False,False,False
2443,4,Tier 4 — Weak/single-signature,0,BRD-K95808480,taxifolin,2.959831,38.447426,21.327640,3,0,0,20.911632,21.327640,2.959831,-90.000000,2443,False,False,False,False,False,False
2444,4,Tier 4 — Weak/single-signature,0,BRD-K87142802,veliparib,1.973221,21.841423,21.333496,3,0,0,15.049380,21.333496,1.973221,-90.000000,2444,False,False,False,False,False,False
2445,4,Tier 4 — Weak/single-signature,0,BRD-A95869247,indapamide,0.000000,25.881140,21.393606,3,0,0,15.758249,21.393606,0.000000,-90.000000,2445,False,False,False,False,False,False
2446,4,Tier 4 — Weak/single-signature,0,BRD-K93918653,quizartinib,2.078929,23.451487,21.460558,3,0,0,15.663658,21.460558,2.078929,-90.000000,2446,False,False,False,False,False,False
2447,4,Tier 4 — Weak/single-signature,0,BRD-K81418486,vorinostat,0.000000,74.421410,21.468718,3,0,0,31.963376,21.468718,0.000000,-90.000000,2447,False,False,False,False,False,False
2448,4,Tier 4 — Weak/single-signature,0,BRD-A37432947,ipratropium,0.634249,32.371407,21.485788,3,0,0,18.163815,21.485788,0.634249,-90.000000,2448,False,False,False,False,False,False
2449,4,Tier 4 — Weak/single-signature,0,BRD-K54256913,MK-1775,0.000000,21.613354,49.436317,3,0,0,23.683224,21.613354,0.000000,-90.000000,2449,False,False,False,False,False,False
2450,4,Tier 4 — Weak/single-signature,0,BRD-K81209159,herniarin,0.000000,32.177162,21.681660,3,0,0,17.952941,21.681660,0.000000,-90.000000,2450,False,False,False,False,False,False
2451,4,Tier 4 — Weak/single-signature,0,BRD-A47598013,citalopram,1.515151,21.700860,37.246020,3,0,0,20.154011,21.700860,1.515151,-90.000000,2451,False,False,False,False,False,False
2452,4,Tier 4 — Weak/single-signature,0,BRD-K94294671,OSI-027,21.705940,30.265417,3.981677,3,0,0,18.651011,21.705940,3.981677,-90.000000,2452,False,False,False,False,False,False
2453,4,Tier 4 — Weak/single-signature,0,BRD-A71816415,pravastatin,0.000000,22.766397,21.797745,3,0,0,14.854714,21.797745,0.000000,-90.000000,2453,False,False,False,False,False,False
2454,4,Tier 4 — Weak/single-signature,0,BRD-K50464341,berbamine,0.000000,48.735750,21.858910,3,0,0,23.531553,21.858910,0.000000,-90.000000,2454,False,False,False,False,False,False
2455,4,Tier 4 — Weak/single-signature,0,BRD-K00673382,famotidine,0.000000,37.814460,21.972363,3,0,0,19.928941,21.972363,0.000000,-90.000000,2455,False,False,False,False,False,False
2456,4,Tier 4 — Weak/single-signature,0,BRD-A82329351,cycloheximide,0.000000,34.267220,21.980352,3,0,0,18.749191,21.980352,0.000000,-90.000000,2456,False,False,False,False,False,False
2457,4,Tier 4 — Weak/single-signature,0,BRD-A99411506,esculin,0.000000,21.987844,34.381750,3,0,0,18.789865,21.987844,0.000000,-90.000000,2457,False,False,False,False,False,False
2458,4,Tier 4 — Weak/single-signature,0,BRD-K33226500,indinavir,3.754615,55.034393,22.079716,3,0,0,26.956241,22.079716,3.754615,-90.000000,2458,False,False,False,False,False,False
2459,4,Tier 4 — Weak/single-signature,0,BRD-K70487031,flupentixol,0.000000,22.082940,29.263689,3,0,0,17.115543,22.082940,0.000000,-90.000000,2459,False,False,False,False,False,False
2460,4,Tier 4 — Weak/single-signature,0,BRD-K84987553,MDM2-inhibitor,1.585624,22.103530,23.193111,3,0,0,15.627422,22.103530,1.585624,-90.000000,2460,False,False,False,False,False,False
2461,4,Tier 4 — Weak/single-signature,0,BRD-K91904471,SD-169,22.112572,38.164906,10.355780,3,0,0,23.544419,22.112572,10.355780,-90.000000,2461,False,False,False,False,False,False
2462,4,Tier 4 — Weak/single-signature,0,BRD-K51418664,mitomycin-c,0.000000,29.843586,22.159222,3,0,0,17.334269,22.159222,0.000000,-90.000000,2462,False,False,False,False,False,False
2463,4,Tier 4 — Weak/single-signature,0,BRD-A51182606,chloramphenicol,0.000000,31.579964,22.171104,3,0,0,17.917023,22.171104,0.000000,-90.000000,2463,False,False,False,False,False,False
2464,4,Tier 4 — Weak/single-signature,0,BRD-A47342814,naltrindole,22.182222,23.692760,18.042425,3,0,0,21.305802,22.182222,18.042425,-90.000000,2464,False,False,False,False,False,False
2465,4,Tier 4 — Weak/single-signature,0,BRD-A84205515,estriol,0.000000,34.512085,22.308643,3,0,0,18.940243,22.308643,0.000000,-90.000000,2465,False,False,False,False,False,False
2466,4,Tier 4 — Weak/single-signature,0,BRD-A15415227,GW-1929,0.000000,54.901110,22.315790,3,0,0,25.738967,22.315790,0.000000,-90.000000,2466,False,False,False,False,False,False
2467,4,Tier 4 — Weak/single-signature,0,BRD-A71262238,nafadotride,0.845666,33.392452,22.369010,3,0,0,18.869043,22.369010,0.845666,-90.000000,2467,False,False,False,False,False,False
2468,4,Tier 4 — Weak/single-signature,0,BRD-A39172021,ampiroxicam,0.031965,32.596104,22.387720,3,0,0,18.338596,22.387720,0.031965,-90.000000,2468,False,False,False,False,False,False
2469,4,Tier 4 — Weak/single-signature,0,BRD-A80574334,oxalomalic-acid,49.278640,22.528044,0.000000,3,0,0,23.935561,22.528044,0.000000,-90.000000,2469,False,False,False,False,False,False
2470,4,Tier 4 — Weak/single-signature,0,BRD-K26134695,calpeptin,0.000000,37.268906,22.658072,3,0,0,19.975659,22.658072,0.000000,-90.000000,2470,False,False,False,False,False,False
